IDNO,State,Class,Name,Population,Lat,Long
2074,Opelika,city,Sagger,3291,,
2075,Opelika,city,City of Montegoss,,,
2076,Opelika,town,Ashland,,,
2077,Opelika,city,Crawford,,,
2078,Orange Coast,town,Corrado,,,
2079,Orange Coast,town,Dartford,,,
2080,Orange Coast,town,San Bruno Beach,,,
2081,Orange Coast,town,Stockton Beach,,,
2082,Orange Coast,city,Frankfort,,,
2083,Orange Coast,city,Sudbury,,,
2084,Orange Coast,town,Bidwell,,,
2085,Orange Coast,town,Rockwell,,,
2086,Orange Coast,town,Yorksey,,,
2087,Orange Coast,town,Chapman,,,
2088,Orange Coast,town,Rosemont,,,
2089,Orange Coast,town,Palmdale,,,
2090,Orange Coast,town,Belmere,,,
2091,Orange Coast,city,Bronson City,200000,,
2092,Orange Coast,town,Bennett,,,
2093,Orange Coast,city,San Bruno,323566,,
2094,Orange Coast,town,Gilford,,,
2095,Orange Coast,town,Allen,,,
2096,Orange Coast,town,Stanfield,,,
2097,Orange Coast,town,Banfield,,,
2098,Orange Coast,town,Didsbury,,,
2099,Orange Coast,town,Baldwin,,,
2100,Orange Coast,town,Rossford,,,
2101,Orange Coast,town,Bragantine,,,
2102,Orange Coast,town,Helsington,,,
2103,Orange Coast,city,Jamesville,,,
2104,Orange Coast,town,La Segunda,,,
2105,Orange Coast,town,Valcosta,,,
2106,Orange Coast,town,Amsden,,,
2107,Orange Coast,town,Shelbourne,,,
2108,Orange Coast,town,Logano,,,
2109,Orange Coast,town,Palmira,,,
2110,Orange Coast,town,Maverley,,,
2111,Orange Coast,town,Campbelltown,,,
2112,Orange Coast,town,Warnes,,,
2113,Orange Coast,town,Harwell,,,
2114,Laine,city,H‡lison,500000,,
2115,Laine,city,Mia–e,,,
2116,Laine,city,Orterrado,700000,,
2117,Laine,city,Lundres,300000,,
2118,Laine,city,Armalera (Arma),,,
2119,Laine,town,Solomiero,,,
2120,Laine,city,Northeastern Port,50000,,
2121,Laine,city,Alvia,,,
2122,Laine,city,Carllspen,,,
2123,Laine,city,Quep Falls,,,
2124,Laine,city,Izobelary,,,
2125,Laine,town,East Beach,,,
2126,Laine,city,Rivers Metro Area,,,
2127,Laine,city,Adelnate,,,
2128,Laine,city,Diesants,,,
2129,Laine,town,Sconectady,,,
2130,Laine,village,Oxdon,,,
2131,Laine,town,Devern,,,
2132,Laine,town,Santenamo,,,
2133,Laine,town,North Lundres,,,
2134,Laine,village,St. George,,,
2135,Laine,town,Solomiero Harbor,,,
2136,Laine,city,Lambbridge,,,
2137,Laine,town,North Augusta,,,
2138,Laine,town,Monaro,,,
2139,Laine,town,Falcon,,,
2140,Laine,town,Haelia,,,
2141,Laine,city,Lennor,,,
2142,Laine,town,Gaeligson,,,
2143,Laine,town,Valeriana,,,
2144,Laine,town,Lourder,,,
2145,Laine,town,Frankenborough,,,
2146,Laine,town,Reidfield,,,
2147,Laine,city,Feldline,,,
2148,Laine,town,Roots Delta,,,
2149,Laine,town,Augusta,,,
2150,Laine,town,State Fields,,,
2151,Laine,town,Hallsing,,,
2152,Laine,village,Hollyaxe,,,
2153,Laine,village,Hemptone Bay,,,
2154,Laine,village,Hox,,,
2155,Laine,town,Stantyon,,,
2156,Laine,town,Soundstraits,,,
2157,Laine,town,Benford,,,
2158,Laine,town,Damborough,,,
2159,Laine,city,Caroline City,,,
2160,Laine,town,Hastings,,,
2161,Laine,town,Quep Banks,,,
2162,Laine,city,Concord,206900,,
2163,Laine,city,Taleramo,,,
2164,Laine,village,Wigos,,,
2165,Laine,town,El_dig'‘,,,
2166,Laine,town,Cleiminster,,,
2167,Laine,town,Forton,,,
2168,Laine,town,Daychester,,,
2169,Laine,town,Hollyway,,,
2170,Laine,town,Raywood,,,
2171,Laine,town,Laurance,,,
2172,Laine,town,Bridgeton and Bayton,,,
2173,Laine,village,Bridgeton,,,
2174,Laine,town,Eyham,,,
2175,Laine,village,Sindon,,,
2176,Laine,town,Lansingham,,,
2177,Laine,town,Goldendale,,,
2178,Laine,town,Provinceburg,,,
2179,Laine,city,Port Sienna,,,
2180,Laine,city,Norbay,,,
2181,Laine,village,Bertville,,,
2182,Laine,town,Seventh,,,
2183,Laine,town,Gulf Shores,,,
2184,Laine,town,Zenrton,,,
2185,Laine,town,River Heights,,,
2186,Laine,town,South Roots River,,,
2187,Laine,town,Roots River,,,
2188,Laine,village,Southriver,,,
2189,Laine,town,Ripham,,,
2190,Laine,town,Greenberg,,,
2191,Laine,village,Hoisting,,,
2192,Laine,town,Greenboro,,,
2193,Laine,village,St. Aidan,,,
2194,Laine,village,Norry,,,
2195,Laine,village,South Raywood,,,
2196,Laine,village,Plymark,,,
2197,Laine,town,Fallingate,,,
2198,Laine,village,Rugwin,,,
2199,Laine,town,Collosio,,,
2200,Laine,village,Steventon,,,
2201,Laine,village,Ardale,,,
2202,Laine,town,Harnsey,,,
2203,Laine,village,Cleargate Hill,,,
2204,Laine,village,Wheatley,,,
2205,Laine,town,Stillstone,,,
2206,Laine,village,Heraldeen,,,
2207,Laine,town,Riville,,,
2208,Laine,village,Folklore,,,
2209,Laine,village,Grand Field,,,
2210,Laine,village,Preston,,,
2211,Laine,city,South Harkness,,,
2212,Laine,town,Gradon,,,
2213,Laine,village,Livermonth,,,
2214,Laine,village,Bayton,,,
2215,Laine,town,Dilydon,,,
2216,Laine,town,Andapolis,,,
2217,Laine,village,Helena,,,
2218,Laine,village,Gairder,,,
2219,Laine,town,Bhia,,,
2220,Laine,town,Heybrick,,,
2221,Laine,town,Alado,,,
2222,Laine,town,Ivy,,,
2223,Laine,town,Seaside Cliffs,,,
2224,Laine,town,Sorian,,,
2225,Laine,town,Saint Anne,,,
2226,Laine,town,Delta,,,
2227,Laine,town,Rosemary,,,
2228,Laine,town,Linington,,,
2229,Laine,town,Edmonton,,,
2230,Laine,town,Roster,,,
2231,Laine,village,Fellwood,,,
2232,Laine,town,Owens,,,
2233,Laine,town,Diven,,,
2234,Laine,village,Carson,,,
2235,Laine,town,Sindolor,,,
2236,Laine,town,Algenkyl,,,
2237,Laine,town,Talecino,,,
2238,Laine,town,Franklinburgh,,,
2239,Laine,town,Clayton upon Quep,,,
2240,Laine,town,Clayton,,,
2241,Laine,town,Hilliard,,,
2242,Laine,town,Kenton,,,
2243,Laine,town,Marlon,,,
2244,Laine,town,Loura,,,
2245,Laine,town,Propia,,,
2246,Laine,town,Alston,,,
2247,Laine,village,Fairfield,,,
2248,Laine,town,Oak Hill,,,
2249,Laine,town,Waverly Park,,,
2250,Laine,town,Greenbrook,,,
2251,Laine,village,Wyate,,,
2252,Laine,village,Grimmens,,,
2253,Laine,village,Monroe,,,
2254,Laine,village,Skyfield,,,
2255,Laine,town,Burlington,,,
2256,Laine,village,Airportville,,,
2257,Eustacia,village,Tarton Hall,,,
2258,Eustacia,village,Adensville,,,
2259,Eustacia,village,Decauter,,,
2260,Eustacia,village,Marlington Market,,,
2261,Eustacia,town,Fiona,,,
2262,Eustacia,town,Narehampton,,,
2263,Eustacia,town,Saluwee,,,
2264,Eustacia,town,Cassan,300,,
2265,Eustacia,village,Mannatan,,,
2266,Eustacia,village,Dunseentin,,,
2267,Eustacia,village,Tsisqua,,,
2268,Eustacia,village,Heather,,,
2269,Eustacia,village,Dos Cavaleiros,,,
2270,Eustacia,town,Rothwell,,,
2271,Eustacia,village,Litch,,,
2272,Eustacia,city,Eleana,,,
2273,Eustacia,village,Goldman,,,
2274,Eustacia,city,Thunderfield,,,
2275,Eustacia,city,Tornburgh,,,
2276,Eustacia,city,Amber Waves,,,
2277,Eustacia,town,Waterleaf Island,,,
2278,Eustacia,village,Wickmouth,,,
2279,Eustacia,village,East Wickmouth,865,,
2280,Eustacia,village,Daughter,,,
2281,Eustacia,village,Laureal,,,
2282,Eustacia,village,Tan Star Valley,,,
2283,Eustacia,village,Fort Araway,,,
2284,Eustacia,village,Kandelce,,,
2285,Eustacia,town,Francis,5000,,
2286,Eustacia,town,Dorney Pass,,,
2287,Eustacia,town,Pineville,,,
2288,Eustacia,town,Hendrick,14397,,
2289,Eustacia,town,Harkston,,,
2290,Eustacia,village,Tainsville,,,
2291,Eustacia,village,Homeside,,,
2292,Eustacia,village,Runestead,,,
2293,Eustacia,town,Stafford,27301,,
2294,Eustacia,village,Cornerplace,,,
2295,Eustacia,village,Beni Merzaine,,,
2296,Eustacia,village,Aflak-over-the-Marsh,,,
2297,Eustacia,village,Cuanajo,,,
2298,Eustacia,village,Floral Hill,,,
2299,Eustacia,village,Lagunillas,,,
2300,Eustacia,village,Wisteria Park,,,
2301,Eustacia,town,Pedigo,,,
2302,Eustacia,village,Playa Blanca,,,
2303,Eustacia,village,Playa Amarilla,,,
2304,Eustacia,town,Calabazas,,,
2305,Eustacia,village,Castellanese Fort,,,
2306,Eustacia,village,Puerto Soladad,,,
2307,Eustacia,village,Teolan,,,
2308,Eustacia,town,Tizupan,,,
2309,Eustacia,village,Tecuanillo,,,
2310,Eustacia,village,Cerro Blanco,,,
2311,Eustacia,village,Nihonese Gardens,,,
2312,Eustacia,village,Century Lynn,,,
2313,Eustacia,town,Palm Manor,,,
2314,Eustacia,town,Sable Pass,,,
2315,Eustacia,village,Quarterway,,,
2316,Eustacia,village,Westvale,,,
2317,Eustacia,village,Harris,,,
2318,Eustacia,village,Stallion,,,
2319,Eustacia,village,Fareway,,,
2320,Eustacia,village,Kineret,,,
2321,Eustacia,town,Pottsville,,,
2322,Eustacia,village,North Dorney,,,
2323,Eustacia,village,Loreanne,,,
2324,Eustacia,village,Corkill Valley,,,
2325,Eustacia,village,Forrest City,,,
2326,Eustacia,village,Jamesville,,,
2327,Eustacia,village,Georgebury,,,
2328,Eustacia,town,Bluegrass Island,,,
2329,Eustacia,village,Kellywoods,,,
2330,Eustacia,town,Coltham,,,
2331,Eustacia,hamlet,Lemmington,,,
2332,Eustacia,hamlet,Tankersley,,,
2333,Eustacia,village,Littlefield,,,
2334,Eustacia,village,Culkin,,,
2335,Eustacia,village,Hargraves,,,
2336,Eustacia,hamlet,Page Junction,,,
2337,Eustacia,hamlet,Hamler Bridge,,,
2338,Eustacia,hamlet,Wolford Crossing,,,
2339,Eustacia,village,Starksville,,,
2340,Eustacia,village,Gaffney,,,
2341,Eustacia,town,Slaytonsboro,,,
2342,Eustacia,hamlet,Clark Butte,,,
2343,Eustacia,hamlet,Reed Crossing,,,
2344,Eustacia,hamlet,Traviss Gully,,,
2345,Eustacia,hamlet,Trent,,,
2346,Eustacia,hamlet,Maynard Notch,,,
2347,Eustacia,hamlet,Anson,,,
2348,Eustacia,town,Hammond,,,
2349,Eustacia,village,Clivey Glen,,,
2350,Eustacia,hamlet,Northpass,,,
2351,Eustacia,hamlet,Quinn's Pass,,,
2352,Eustacia,village,Hillcrest,,,
2353,Eustacia,hamlet,Merlin,50,,
2354,Eustacia,town,Somersole,,,
2355,Eustacia,city,Hazelboro,,,
2356,Eustacia,village,[Unnamed Village],,,
2357,Eustacia,town,Cannontown,,,
2358,Eustacia,town,North Hazel,,,
2359,Eustacia,town,Pinnacle,,,
2360,Eustacia,town,Charmaine,,,
2361,Eustacia,town,Wyndham,,,
2362,Eustacia,hamlet,Vear,,,
2363,Eustacia,town,Berlinville,,,
2364,Eustacia,town,Jenkins,,,
2365,Eustacia,town,Slateville,900,,
2366,Eustacia,town,Sandy Ridge,5000,,
2367,Eustacia,town,Florence Shores,1000,,
2368,Eustacia,town,Anahoosa,1000,,
2369,Eustacia,town,Alterboro,,,
2370,Eustacia,town,Tarrington,60,,
2371,Eustacia,town,Florence Junction,,,
2372,Eustacia,town,Vitoria Court House,,,
2373,Eustacia,village,Hadiqa Park,,,
2374,Eustacia,village,Degatalla,8973,,
2375,Eustacia,village,Eustace,,,
2376,Eustacia,village,Heather Fields,,,
2377,Eustacia,hamlet,Angelo,,,
2378,Eustacia,hamlet,Westford,,,
2379,Eustacia,hamlet,Eustace Meadows,,,
2380,Eustacia,village,Hackneyville,,,
2381,Eustacia,village,Lily of the Valley,303,,
2382,Eustacia,town,Huntington,,,
2383,Eustacia,town,Fir Ridge,6222,,
2384,Eustacia,hamlet,Phelps Junction,,,
2385,Eustacia,village,Halfstop,,,
2386,Eustacia,village,Caldwell,,,
2387,Eustacia,city,Hillsboro,80000,,
2388,Eustacia,town,Randara,2873,,
2389,Eustacia,town,Twin Rivers,5000,,
2390,Eustacia,village,Greenriver,634,,
2391,Eustacia,town,Richardsville,70,,
2392,Eustacia,town,Oxford,243,,
2393,Eustacia,town,Mountain Borrow,1100,,
2394,Eustacia,town,Kizys,,,
2395,Eustacia,hamlet,Flax,,,
2396,Eustacia,hamlet,Riverlook,,,
2397,Eustacia,hamlet,Upper Cup,,,
2398,Eustacia,hamlet,Kelleybrook,,,
2399,Eustacia,hamlet,Ewell,,,
2400,Eustacia,village,Perry,,,
2401,Eustacia,hamlet,South Perry,,,
2402,Eustacia,hamlet,Lower Cup,,,
2403,Eustacia,hamlet,Surreytown,,,
2404,Eustacia,hamlet,Ingrea,,,
2405,Eustacia,hamlet,Colby,,,
2406,Eustacia,hamlet,Central Cup,,,
2407,Eustacia,city,Lake-Ville,,,
2408,Eustacia,town,Kizys,,,
2409,Eustacia,village,Perry,,,
2410,AR120-27,city,Pinehurst,120612,,
2411,AR120-27,town,Chief River Falls,6097,,
2412,AR120-27,town,Livingstone,5900,,
2413,AR120-27,town,Newfield,7672,,
2414,AR120-27,town,Oconsee,8396,,
2415,AR120-27,town,Harrison,4353,,
2416,AR120-27,town,Sanford,12495,,
2417,AR120-27,town,Parsons,14534,,
2418,AR120-27,town,Canton,23445,,
2419,AR120-27,town,Wilson's Point,21396,,
2420,AR120-27,town,Powder Hill,17550,,
2421,AR120-27,town,Bryan,25240,,
2422,AR120-27,city,Linden,45236,,
2423,AR120-27,town,Greenhaven,61859,,
2424,AR120-27,town,Ardmore,19021,,
2425,AR120-27,town,Magnolia,52844,,
2426,AR120-27,town,Senema,27833,,
2427,AR120-27,town,Cedar Bluff,16823,,
2428,AR120-27,city,Rockland,108577,,
2429,AR120-27,city,Quepache,68432,,
2430,AR120-27,city,Tpsachula,49758,,
2431,AR120-27,city,Fisher,85402,,
2432,AR120-27,city,Davidson,208914,,
2433,AR120-27,city,Stanley,265330,,
2434,AR120-27,town,Woodstock,34968,,
2435,AR120-27,town,Clayton,19203,,
2436,AR120-27,town,Capitol Heights,31264,,
2437,AR120-27,town,Dover,26635,,
2438,AR120-27,town,Springfield,9615,,
2439,AR120-27,town,Norwood,41323,,
2440,AR120-27,village,Golden Plain,8313,,
2441,AR120-27,town,Forest Acres,14756,,
2442,AR120-27,village,Winslow Heights,6554,,
2443,AR120-27,village,Brasstown,22655,,
2444,AR120-27,village,Levittsville,10935,,
2445,AR120-27,village,Hull Heights,secondary,,
2446,AR120-27,town,Vidalia,3695,,
2447,AR120-28,village,...,,,
2448,AR120-28,village,Dunkirk,,,
2449,AR120-28,town,Randolph,,,
2450,AR120-28,town,Prince James,62981,,
2451,AR120-28,village,Chatham,,,
2452,AR120-28,city,Rutherford,78342,,
2453,AR120-28,town,Douglass,,,
2454,AR120-28,city,New Annshire,2482931,,
2455,AR120-28,hamlet,(2-4k),,,
2456,AR120-28,village,Lorresaw,,,
2457,AR120-28,village,...,,,
2458,AR120-28,town,Feldham,,,
2459,AR120-28,village,Kentbrook,,,
2460,AR120-28,village,Claremont,,,
2461,AR120-28,town,Grenwich,,,
2462,AR120-28,town,Hackettsville,,,
2463,AR120-28,village,Elgin,,,
2464,AR120-28,village,Wearhead Valley,,,
2465,AR120-28,hamlet,...,,,
2466,AR120-28,town,Williamsburg,,,
2467,AR120-28,village,Kaveri,,,
2468,AR120-28,village,Canterbury,,,
2469,AR120-28,village,Murphy's Corner,,,
2470,AR120-28,village,Needlewood Square,,,
2471,AR120-28,hamlet,Sandy Bridge,,,
2472,AR120-28,village,Willow Cove,,,
2473,AR120-28,town,Birkshire,,,
2474,AR120-28,town,Golden Grove,,,
2475,AR120-28,town,Harlsberry,,,
2476,AR120-28,village,Milton,,,
2477,AR120-28,village,North Capitol Heights,,,
2478,AR120-28,village,Lebanon,,,
2479,AR120-28,village,Elk Creek,,,
2480,AR120-28,village,Gibbard's Ferry,,,
2481,AR120-28,village,Berkeley,,,
2482,AR120-28,village,Windsor,,,
2483,AR120-28,village,East Grenwich,,,
2484,AR120-28,village,Mount Harrison,,,
2485,AR120-28,village,Addylesburg,,,
2486,AR120-28,village,Kalmishtown,,,
2487,AR120-28,village,...,,,
2488,AR120-28,village,...,,,
2489,AR120-28,village,Federsburg,,,
2490,AR120-28,hamlet,...,,,
2491,AR120-28,village,Peralia,,,
2492,AR120-28,village,Worlesborough,,,
2493,AR120-28,town,Dunwic,,,
2494,AR120-28,village,...,,,
2495,AR120-28,village,...,,,
2496,AR120-28,hamlet,...,,,
2497,AR120-28,village,...,,,
2498,AR120-28,village,Waycross,,,
2499,AR120-28,village,Wicker Ridge,,,
2500,AR120-28,village,Monteith,,,
2501,AR120-28,village,Bethany,,,
2502,AR120-28,village,Mason,,,
2503,AR120-28,village,Foulton,4766,,
2504,AR120-28,village,Liberty,4264,,
2505,AR120-28,village,East Liberty,,,
2506,AR120-28,village,Lake Liberty,,,
2507,AR120-28,village,Stephen's Corner,,,
2508,AR120-28,village,Ellingford,,,
2509,AR120-28,town,Southgate,,,
2510,AR120-28,village,St. Edmunds,,,
2511,AR120-28,hamlet,Cradock,,,
2512,AR120-28,hamlet,Deerfeld,,,
2513,AR120-28,hamlet,Gartier's Burrow,,,
2514,AR120-28,hamlet,Fosterville,,,
2515,AR120-28,town,New Willhed,,,
2516,AR120-28,village,Shrewsbury,,,
2517,AR120-28,town,Wesley,,,
2518,AR120-28,town,Carlisle,,,
2519,AR120-28,village,Claremont,,,
2520,AR120-28,village,Mount Harrison,,,
2521,AR120-28,village,Canterbury,,,
2522,AR120-28,village,Wicker Ridge,,,
2523,AR120-28,village,Chatham,,,
2524,AR120-28,city,New Annshire,,,
2525,AR120-28,village,Bethany,,,
2526,AR120-28,village,Addylesburg,,,
2527,AR120-28,town,Hackettsville,,,
2528,AR120-28,village,East Grenwich,,,
2529,AR120-28,town,Grenwich,,,
2530,Michisaukee,hamlet,Weogufka,,,
2531,Michisaukee,town,Agressa,,,
2532,Michisaukee,hamlet,Chunnenuggee,,,
2533,Michisaukee,hamlet,Melvyn,,,
2534,Michisaukee,city,Massodeya City,,,
2535,Michisaukee,town,Princetown,,,
2536,Michisaukee,town,Valleyton,,,
2537,Michisaukee,village,Boundary Corner,,,
2538,Michisaukee,village,Lexington,,,
2539,Michisaukee,town,Ashburn,,,
2540,Michisaukee,village,Caspeyville,,,
2541,Michisaukee,town,Old Cantonsville,,,
2542,Michisaukee,town,Garysburg,,,
2543,Michisaukee,town,Confluence,6500,,
2544,Michisaukee,town,Castleshire,,,
2545,Michisaukee,town,Peakshard,,,
2546,Michisaukee,town,Landstone,15000,,
2547,Michisaukee,town,Kalon,,,
2548,Michisaukee,village,Moon,554,,
2549,Michisaukee,village,Hammondshire,,,
2550,Michisaukee,town,Steubenville,,,
2551,Michisaukee,village,Countryside Corners,,,
2552,Michisaukee,village,Lasboro,,,
2553,Michisaukee,village,Fowl's Corners,,,
2554,Michisaukee,village,Sommer Green,"80,000",,
2555,Michisaukee,village,Plainsville,,,
2556,Michisaukee,town,Sweetwater,34150,,
2557,Michisaukee,village,Levishire,,,
2558,Michisaukee,village,Sergeant,,,
2559,Michisaukee,village,Jamesville,,,
2560,Michisaukee,village,Fennshire,,,
2561,Michisaukee,town,Mennikewuag,,,
2562,Michisaukee,town,Kirksey,,,
2563,Michisaukee,town,Focawl,,,
2564,Michisaukee,city,Lunenburgh,,,
2565,Michisaukee,town,Waitesfield,,,
2566,Michisaukee,town,Lemmington,,,
2567,Michisaukee,town,Boswell City,,,
2568,Michisaukee,town,Iggington,,,
2569,Michisaukee,town,Baxter,,,
2570,Michisaukee,town,Stuartham,802,,
2571,Michisaukee,village,Minshew,,,
2572,Michisaukee,town,Collard,,,
2573,Michisaukee,town,Saint Richard's,,,
2574,Michisaukee,village,Cliffborough,,,
2575,Michisaukee,town,Steadfield,,,
2576,Michisaukee,town,Henryville,,,
2577,Michisaukee,town,Morforge,,,
2578,Michisaukee,town,Bellington,2500,,
2579,Michisaukee,town,Ringville,,,
2580,Michisaukee,town,Sawganack,,,
2581,Michisaukee,village,Barkingford,1592,,
2582,Michisaukee,village,Ottosson,,,
2583,Michisaukee,village,Hubbardtown,,,
2584,Michisaukee,village,Spero,,,
2585,Michisaukee,town,Fulton Forks,,,
2586,Michisaukee,town,Wentzville,"11,975",,
2587,Michisaukee,village,Humphrey,,,
2588,Michisaukee,town,Gaillard,,,
2589,Michisaukee,town,Tallmadge,11344,,
2590,Michisaukee,hamlet,Toynes-on-Dyrt,,,
2591,Michisaukee,town,Westland,,,
2592,Michisaukee,village,Abberville,,,
2593,Michisaukee,town,Wheatfield,,,
2594,Michisaukee,village,Corville,,,
2595,Michisaukee,city,Darsons,,,
2596,Michisaukee,town,Nahshon,,,
2597,Michisaukee,town,Saint John's Bells,,,
2598,Michisaukee,village,Wendellville,,,
2599,Michisaukee,village,DuVall,1000,,
2600,Michisaukee,village,Newell,,,
2601,Michisaukee,town,Lockfork Bells,,,
2602,Michisaukee,town,Atholrew Bells,,,
2603,Michisaukee,town,Hearthmont Bells,,,
2604,Michisaukee,town,Waverwood Bells,,,
2605,Michisaukee,town,Trenzalore Bells,,,
2606,Michisaukee,town,Knellbury Bells,,,
2607,Michisaukee,town,Laymont,31000,,
2608,Michisaukee,town,Linden,,,
2609,Michisaukee,town,Pitcairn,,,
2610,Michisaukee,town,Hydefield,,,
2611,Michisaukee,town,Tennelton,,,
2612,Michisaukee,town,Chittenden,,,
2613,Michisaukee,town,Sharon,,,
2614,Michisaukee,town,Fross,,,
2615,Michisaukee,village,Maxwell,,,
2616,Michisaukee,hamlet,Blythe,,,
2617,Michisaukee,village,Hartmond,,,
2618,Michisaukee,town,Antelope Forge,,,
2619,Michisaukee,town,Pinnacle,,,
2620,Michisaukee,village,Borderline,,,
2621,Michisaukee,town,Flaystone Banks,,,
2622,Michisaukee,town,Maritus,,,
2623,Michisaukee,town,Six Hill Fork,,,
2624,Michisaukee,hamlet,McConnel Junction,,,
2625,Michisaukee,town,Donelly,,,
2626,Michisaukee,town,Rural Hill,,,
2627,Michisaukee,town,Outwood Creek,,,
2628,Michisaukee,town,Tioga,,,
2629,Michisaukee,village,Cranhock,,,
2630,Michisaukee,town,Mackinnon,,,
2631,Michisaukee,town,Tolanville,6230,,
2632,Michisaukee,town,Follansworth,,,
2633,Michisaukee,town,Stonefield,,,
2634,Michisaukee,hamlet,Ockbury,,,
2635,Michisaukee,town,Morris Junction,,,
2636,Michisaukee,village,Coldsmarsh,,,
2637,Michisaukee,town,Halifax-Breckettsburg,,,
2638,Michisaukee,village,Gainesboro,,,
2639,Michisaukee,town,Daley,,,
2640,Michisaukee,town,Burwash,4193,,
2641,Michisaukee,town,Holliman,,,
2642,Michisaukee,town,Junctiontown,,,
2643,Michisaukee,town,New Corner,,,
2644,Michisaukee,village,Sakatula,,,
2645,Michisaukee,town,Elliswood,,,
2646,Michisaukee,village,St. Edward,,,
2647,Michisaukee,village,Legane,,,
2648,Michisaukee,village,Sunnyview,,,
2649,Michisaukee,village,Severance,,,
2650,Michisaukee,town,Teola,328,,
2651,Michisaukee,town,Bloray,,,
2652,Michisaukee,village,Moose Valley,,,
2653,Michisaukee,village,Willow Peak,83,,
2654,Michisaukee,town,Magnolia,,,
2655,Michisaukee,town,Elm Hill,,,
2656,Michisaukee,town,Fern Valley,,,
2657,Michisaukee,hamlet,Wilcox Crossroads,,,
2658,Michisaukee,town,Quakerville,30000,,
2659,Michisaukee,village,Bridgeton,,,
2660,Michisaukee,city,New Morsboro,5000000000,,
2661,Michisaukee,village,North Henryville,,,
2662,Michisaukee,village,Wartell,,,
2663,Michisaukee,village,Arndorf,,,
2664,Michisaukee,village,Takeema Creek,,,
2665,Michisaukee,town,Heaven Sent,,,
2666,Michisaukee,town,Lemuria,6113,,
2667,Michisaukee,village,Charlie,,,
